protocolo,municipio,uf,data,cobrade,ibge,regiao,descricao_tipologia,grupo_de_desastre,evento
MG-P-3117405-12200-20111223,Conceição de Ipanema,MG,2011-12-23,12200,3117405,Sudeste,Enxurradas,Hidrológico,1
MG-F-3117405-12200-20131227,Conceição de Ipanema,MG,2013-12-27,12200,3117405,Sudeste,Enxurradas,Hidrológico,1
MG-A-3117504-12100-20090127,Conceição do Mato Dentro,MG,2009-01-27,12100,3117504,Sudeste,Inundações,Hidrológico,1
MG-A-3117504-12200-20110316,Conceição do Mato Dentro,MG,2011-03-16,12200,3117504,Sudeste,Enxurradas,Hidrológico,1
MG-A-3117504-12200-20120107,Conceição do Mato Dentro,MG,2012-01-07,12200,3117504,Sudeste,Enxurradas,Hidrológico,1
MG-A-3117603-12200-20111226,Conceição do Pará,MG,2011-12-26,12200,3117603,Sudeste,Enxurradas,Hidrológico,1
MG-F-3117603-12300-20220110,Conceição do Pará,MG,2022-01-10,12300,3117603,Sudeste,Alagamentos,Hidrológico,1
MG-A-3117702-12100-20090401,Conceição do Rio Verde,MG,2009-04-01,12100,3117702,Sudeste,Inundações,Hidrológico,1
MG-A-3117702-12100-20110107,Conceição do Rio Verde,MG,2011-01-07,12100,3117702,Sudeste,Inundações,Hidrológico,1
MG-F-3117702-12300-20220111,Conceição do Rio Verde,MG,2022-01-11,12300,3117702,Sudeste,Alagamentos,Hidrológico,1
MG-A-3117801-12100-20090216,Conceição dos Ouros,MG,2009-02-16,12100,3117801,Sudeste,Inundações,Hidrológico,1
MG-A-3118007-12200-20080315,Congonhas,MG,2008-03-15,12200,3118007,Sudeste,Enxurradas,Hidrológico,1
MG-A-3118007-12100-20081217,Congonhas,MG,2008-12-17,12100,3118007,Sudeste,Inundações,Hidrológico,1
MG-A-3118007-12100-20120102,Congonhas,MG,2012-01-02,12100,3118007,Sudeste,Inundações,Hidrológico,1
MG-A-3118205-12200-20090201,Conquista,MG,2009-02-01,12200,3118205,Sudeste,Enxurradas,Hidrológico,1
MG-A-3118205-12200-20090314,Conquista,MG,2009-03-14,12200,3118205,Sudeste,Enxurradas,Hidrológico,1
MG-A-3118205-12200-20110402,Conquista,MG,2011-04-02,12200,3118205,Sudeste,Enxurradas,Hidrológico,1
MG-A-3118304-12200-20081216,Conselheiro Lafaiete,MG,2008-12-16,12200,3118304,Sudeste,Enxurradas,Hidrológico,1
MG-A-3118304-12100-20120102,Conselheiro Lafaiete,MG,2012-01-02,12100,3118304,Sudeste,Inundações,Hidrológico,1
MG-F-3118304-12300-20140117,Conselheiro Lafaiete,MG,2014-01-17,12300,3118304,Sudeste,Alagamentos,Hidrológico,1
MG-F-3118304-12300-20151217,Conselheiro Lafaiete,MG,2015-12-21,12300,3118304,Sudeste,Alagamentos,Hidrológico,1
MG-F-3118304-12300-20160311,Conselheiro Lafaiete,MG,2016-03-11,12300,3118304,Sudeste,Alagamentos,Hidrológico,1
MG-F-3118304-12300-20161114,Conselheiro Lafaiete,MG,2016-11-14,12300,3118304,Sudeste,Alagamentos,Hidrológico,1
MG-F-3118304-12300-20161210,Conselheiro Lafaiete,MG,2016-12-10,12300,3118304,Sudeste,Alagamentos,Hidrológico,1
MG-F-3118304-12200-20161214,Conselheiro Lafaiete,MG,2016-12-14,12200,3118304,Sudeste,Enxurradas,Hidrológico,1
MG-A-3118403-12200-20120102,Conselheiro Pena,MG,2012-01-02,12200,3118403,Sudeste,Enxurradas,Hidrológico,1
MG-F-3118403-12200-20161123,Conselheiro Pena,MG,2016-11-23,12200,3118403,Sudeste,Enxurradas,Hidrológico,1
MG-N-3118601-12200-20080327,Contagem,MG,2008-03-27,12200,3118601,Sudeste,Enxurradas,Hidrológico,1
MG-A-3118601-12200-20081231,Contagem,MG,2008-12-31,12200,3118601,Sudeste,Enxurradas,Hidrológico,1
MG-P-3118601-12200-20090105,Contagem,MG,2009-01-05,12200,3118601,Sudeste,Enxurradas,Hidrológico,1
MG-F-3118601-12100-20200119,Contagem,MG,2020-01-20,12100,3118601,Sudeste,Inundações,Hidrológico,1
MG-A-3118700-12100-20090213,Coqueiral,MG,2009-02-13,12100,3118700,Sudeste,Inundações,Hidrológico,1
MG-A-3118809-12100-20101203,Coração de Jesus,MG,2010-12-03,12100,3118809,Sudeste,Inundações,Hidrológico,1
MG-A-3118809-12200-20111209,Coração de Jesus,MG,2011-12-09,12200,3118809,Sudeste,Enxurradas,Hidrológico,1
MG-P-3118809-12100-20120103,Coração de Jesus,MG,2012-01-03,12100,3118809,Sudeste,Inundações,Hidrológico,1
MG-F-3118809-12300-20160122,Coração de Jesus,MG,2016-01-22,12300,3118809,Sudeste,Alagamentos,Hidrológico,1
MG-F-3118809-12100-20211229,Coração de Jesus,MG,2021-12-30,12100,3118809,Sudeste,Inundações,Hidrológico,1
MG-F-3119104-12300-20211120,Corinto,MG,2021-11-22,12300,3119104,Sudeste,Alagamentos,Hidrológico,1
MG-A-3119203-12200-20080206,Coroaci,MG,2008-02-06,12200,3119203,Sudeste,Enxurradas,Hidrológico,1
MG-F-3119302-12200-20220106,Coromandel,MG,2022-01-06,12200,3119302,Sudeste,Enxurradas,Hidrológico,1
MG-A-3119708-12100-20120109,Coronel Xavier Chaves,MG,2012-01-09,12100,3119708,Sudeste,Inundações,Hidrológico,1
MG-A-3119807-12100-20110106,Córrego Danta,MG,2011-01-06,12100,3119807,Sudeste,Inundações,Hidrológico,1
MG-F-3120102-12300-20211226,Couto de Magalhães de Minas,MG,2021-12-26,12300,3120102,Sudeste,Alagamentos,Hidrológico,1
MG-A-3120151-12100-20090107,Crisólita,MG,2009-01-07,12100,3120151,Sudeste,Inundações,Hidrológico,1
MG-F-3120151-12300-20211210,Crisólita,MG,2021-12-10,12300,3120151,Sudeste,Alagamentos,Hidrológico,1
MG-D-3120300-12200-20090105,Cristália,MG,2009-01-05,12200,3120300,Sudeste,Enxurradas,Hidrológico,1
MG-F-3120300-12200-20131218,Cristália,MG,2013-12-27,12200,3120300,Sudeste,Enxurradas,Hidrológico,1
MG-F-3120508-12100-20160116,Cristina,MG,2016-01-16,12100,3120508,Sudeste,Inundações,Hidrológico,1
MG-A-3120607-12100-20090110,Crucilândia,MG,2009-01-10,12100,3120607,Sudeste,Inundações,Hidrológico,1
MG-A-3120607-12100-20120102,Crucilândia,MG,2012-01-02,12100,3120607,Sudeste,Inundações,Hidrológico,1
MG-A-3120839-12100-20090108,Cuparaque,MG,2009-01-08,12100,3120839,Sudeste,Inundações,Hidrológico,1
MG-A-3120839-12100-20101102,Cuparaque,MG,2010-11-02,12100,3120839,Sudeste,Inundações,Hidrológico,1
MG-A-3120839-12100-20110106,Cuparaque,MG,2011-01-06,12100,3120839,Sudeste,Inundações,Hidrológico,1
MG-A-3120870-12100-20081205,Curral de Dentro,MG,2008-12-05,12100,3120870,Sudeste,Inundações,Hidrológico,1
MG-F-3120870-12300-20211227,Curral de Dentro,MG,2021-12-29,12300,3120870,Sudeste,Alagamentos,Hidrológico,1
MG-A-3121209-12200-20110315,Delfinópolis,MG,2011-03-15,12200,3121209,Sudeste,Enxurradas,Hidrológico,1
MG-A-3121407-12100-20120112,Desterro de Entre Rios,MG,2012-01-12,12100,3121407,Sudeste,Inundações,Hidrológico,1
MG-A-3121605-12100-20120109,Diamantina,MG,2012-01-09,12100,3121605,Sudeste,Inundações,Hidrológico,1
MG-F-3121704-12100-20211218,Diogo de Vasconcelos,MG,2021-12-22,12100,3121704,Sudeste,Inundações,Hidrológico,1
MG-F-3121803-12200-20130408,Dionísio,MG,2013-04-12,12200,3121803,Sudeste,Enxurradas,Hidrológico,1
MG-A-3121902-12100-20120102,Divinésia,MG,2012-01-02,12100,3121902,Sudeste,Inundações,Hidrológico,1
MG-D-3122009-12200-20090102,Divino,MG,2009-01-02,12200,3122009,Sudeste,Enxurradas,Hidrológico,1
MG-A-3122009-12200-20101124,Divino,MG,2010-11-24,12200,3122009,Sudeste,Enxurradas,Hidrológico,1
MG-F-3122108-12100-20211209,Divino das Laranjeiras,MG,2021-12-21,12100,3122108,Sudeste,Inundações,Hidrológico,1
MG-A-3122207-12200-20081225,Divinolândia de Minas,MG,2008-12-25,12200,3122207,Sudeste,Enxurradas,Hidrológico,1
MG-A-3122207-12200-20110107,Divinolândia de Minas,MG,2011-01-07,12200,3122207,Sudeste,Enxurradas,Hidrológico,1
MG-F-3122207-12100-20131218,Divinolândia de Minas,MG,2013-12-18,12100,3122207,Sudeste,Inundações,Hidrológico,1
MG-A-3122306-12100-20120103,Divinópolis,MG,2012-01-03,12100,3122306,Sudeste,Inundações,Hidrológico,1
MG-F-3122306-12300-20220107,Divinópolis,MG,2022-01-07,12300,3122306,Sudeste,Alagamentos,Hidrológico,1
MG-F-3122454-12200-20211210,Divisópolis,MG,2021-12-15,12200,3122454,Sudeste,Enxurradas,Hidrológico,1
MG-A-3122504-12200-20090331,Dom Cavati,MG,2009-03-31,12200,3122504,Sudeste,Enxurradas,Hidrológico,1
MG-F-3122504-12200-20160126,Dom Cavati,MG,2016-01-26,12200,3122504,Sudeste,Enxurradas,Hidrológico,1
MG-A-3122603-12100-20120108,Dom Joaquim,MG,2012-01-08,12100,3122603,Sudeste,Inundações,Hidrológico,1
MG-F-3122702-12100-20221207,Dom Silvério,MG,2022-12-07,12100,3122702,Sudeste,Inundações,Hidrológico,1
MG-A-3122900-12100-20081216,Dona Eusébia,MG,2008-12-16,12100,3122900,Sudeste,Inundações,Hidrológico,1
MG-A-3122900-12100-20120102,Dona Eusébia,MG,2012-01-02,12100,3122900,Sudeste,Inundações,Hidrológico,1
MG-F-3122900-12200-20161203,Dona Eusébia,MG,2016-12-03,12200,3122900,Sudeste,Enxurradas,Hidrológico,1
MG-F-3122900-12100-20180310,Dona Eusébia,MG,2018-03-10,12100,3122900,Sudeste,Inundações,Hidrológico,1
MG-F-3122900-12200-20221108,Dona Eusébia,MG,2022-11-08,12200,3122900,Sudeste,Enxurradas,Hidrológico,1
MG-A-3123106-12100-20120110,Dores de Guanhães,MG,2012-01-10,12100,3123106,Sudeste,Inundações,Hidrológico,1
MG-A-3123304-12200-20091027,Dores do Turvo,MG,2009-10-27,12200,3123304,Sudeste,Enxurradas,Hidrológico,1
MG-A-3123528-12100-20090206,Durandé,MG,2009-02-06,12100,3123528,Sudeste,Inundações,Hidrológico,1
MG-C-3123601-12200-20121113,Elói Mendes,MG,2012-11-13,12200,3123601,Sudeste,Enxurradas,Hidrológico,1
MG-A-3123700-12100-20101230,Engenheiro Caldas,MG,2010-12-30,12100,3123700,Sudeste,Inundações,Hidrológico,1
MG-A-3123700-12200-20120106,Engenheiro Caldas,MG,2012-01-06,12200,3123700,Sudeste,Enxurradas,Hidrológico,1
MG-F-3123700-12100-20130201,Engenheiro Caldas,MG,2013-02-04,12100,3123700,Sudeste,Inundações,Hidrológico,1
MG-F-3123700-12100-20131223,Engenheiro Caldas,MG,2013-12-28,12100,3123700,Sudeste,Inundações,Hidrológico,1
MG-A-3123858-12200-20090411,Entre Folhas,MG,2009-04-11,12200,3123858,Sudeste,Enxurradas,Hidrológico,1
MG-A-3123858-12100-20101225,Entre Folhas,MG,2010-12-25,12100,3123858,Sudeste,Inundações,Hidrológico,1
MG-F-3123858-12100-20220109,Entre Folhas,MG,2022-01-09,12100,3123858,Sudeste,Inundações,Hidrológico,1
MG-A-3123908-12100-20120102,Entre Rios de Minas,MG,2012-01-02,12100,3123908,Sudeste,Inundações,Hidrológico,1
MG-F-3124005-12100-20180310,Ervália,MG,2018-03-10,12100,3124005,Sudeste,Inundações,Hidrológico,1
MG-A-3124104-12100-20111227,Esmeraldas,MG,2011-12-27,12100,3124104,Sudeste,Inundações,Hidrológico,1
MG-P-3124203-12200-20101229,Espera Feliz,MG,2010-12-29,12200,3124203,Sudeste,Enxurradas,Hidrológico,1
MG-A-3124203-12300-20110308,Espera Feliz,MG,2011-03-08,12300,3124203,Sudeste,Alagamentos,Hidrológico,1
MG-A-3124203-12200-20120103,Espera Feliz,MG,2012-01-03,12200,3124203,Sudeste,Enxurradas,Hidrológico,1
MG-A-3124401-12200-20110106,Espírito Santo do Dourado,MG,2011-01-06,12200,3124401,Sudeste,Enxurradas,Hidrológico,1
MG-F-3124500-12200-20130215,Estiva,MG,2013-02-25,12200,3124500,Sudeste,Enxurradas,Hidrológico,1
MG-A-3124906-12200-20101228,Eugenópolis,MG,2010-12-28,12200,3124906,Sudeste,Enxurradas,Hidrológico,1
MG-A-3124906-12100-20120108,Eugenópolis,MG,2012-01-08,12100,3124906,Sudeste,Inundações,Hidrológico,1
MG-F-3124906-12100-20180309,Eugenópolis,MG,2018-03-09,12100,3124906,Sudeste,Inundações,Hidrológico,1
MG-F-3124906-12100-20220103,Eugenópolis,MG,2022-01-03,12100,3124906,Sudeste,Inundações,Hidrológico,1
MG-A-3125101-12200-20110214,Extrema,MG,2011-02-14,12200,3125101,Sudeste,Enxurradas,Hidrológico,1
MG-A-3125309-12200-20080313,Faria Lemos,MG,2008-03-13,12200,3125309,Sudeste,Enxurradas,Hidrológico,1
MG-A-3125309-12100-20090102,Faria Lemos,MG,2009-01-02,12100,3125309,Sudeste,Inundações,Hidrológico,1
MG-F-3125309-12100-20210220,Faria Lemos,MG,2021-02-24,12100,3125309,Sudeste,Inundações,Hidrológico,1
MG-F-3125606-12100-20211208,Felisburgo,MG,2021-12-10,12100,3125606,Sudeste,Inundações,Hidrológico,1
MG-F-3125804-12100-20180309,Fernandes Tourinho,MG,2018-03-09,12100,3125804,Sudeste,Inundações,Hidrológico,1
MG-A-3125903-12100-20120109,Ferros,MG,2012-01-09,12100,3125903,Sudeste,Inundações,Hidrológico,1
MG-F-3125903-12100-20160120,Ferros,MG,2016-01-20,12100,3125903,Sudeste,Inundações,Hidrológico,1
MG-D-3125952-12100-20090126,Fervedouro,MG,2009-01-26,12100,3125952,Sudeste,Inundações,Hidrológico,1
MG-F-3125952-12100-20210219,Fervedouro,MG,2021-02-22,12100,3125952,Sudeste,Inundações,Hidrológico,1
MG-A-3126000-12200-20111217,Florestal,MG,2011-12-17,12200,3126000,Sudeste,Enxurradas,Hidrológico,1
MG-A-3126109-12100-20081216,Formiga,MG,2008-12-16,12100,3126109,Sudeste,Inundações,Hidrológico,1
MG-P-3126109-12200-20110315,Formiga,MG,2011-03-15,12200,3126109,Sudeste,Enxurradas,Hidrológico,1
MG-A-3126109-12200-20111206,Formiga,MG,2011-12-06,12200,3126109,Sudeste,Enxurradas,Hidrológico,1
MG-A-3126109-12200-20120102,Formiga,MG,2012-01-02,12200,3126109,Sudeste,Enxurradas,Hidrológico,1
MG-F-3126208-12200-20140327,Formoso,MG,2014-04-01,12200,3126208,Sudeste,Enxurradas,Hidrológico,1
MG-A-3126307-12200-20080130,Fortaleza de Minas,MG,2008-01-30,12200,3126307,Sudeste,Enxurradas,Hidrológico,1
MG-F-3126406-12300-20220109,Fortuna de Minas,MG,2022-01-09,12300,3126406,Sudeste,Alagamentos,Hidrológico,1
MG-F-3126505-12300-20131226,Francisco Badaró,MG,2013-12-26,12300,3126505,Sudeste,Alagamentos,Hidrológico,1
MG-A-3126604-12200-20120111,Francisco Dumont,MG,2012-01-11,12200,3126604,Sudeste,Enxurradas,Hidrológico,1
MG-A-3126703-12300-20120111,Francisco Sá,MG,2012-01-11,12300,3126703,Sudeste,Alagamentos,Hidrológico,1
MG-A-3126752-12100-20091101,Franciscópolis,MG,2009-11-01,12100,3126752,Sudeste,Inundações,Hidrológico,1
MG-P-3126752-12100-20121125,Franciscópolis,MG,2012-11-25,12100,3126752,Sudeste,Inundações,Hidrológico,1
MG-F-3126752-12300-20131226,Franciscópolis,MG,2013-12-27,12300,3126752,Sudeste,Alagamentos,Hidrológico,1
MG-A-3126802-12100-20090103,Frei Gaspar,MG,2009-01-03,12100,3126802,Sudeste,Inundações,Hidrológico,1
MG-A-3126802-12100-20091101,Frei Gaspar,MG,2009-11-01,12100,3126802,Sudeste,Inundações,Hidrológico,1
MG-A-3126802-12200-20120112,Frei Gaspar,MG,2012-01-12,12200,3126802,Sudeste,Enxurradas,Hidrológico,1
MG-A-3126901-12100-20090108,Frei Inocêncio,MG,2009-01-08,12100,3126901,Sudeste,Inundações,Hidrológico,1
MG-A-3126901-12100-20091101,Frei Inocêncio,MG,2009-11-01,12100,3126901,Sudeste,Inundações,Hidrológico,1
MG-A-3126901-12200-20101207,Frei Inocêncio,MG,2010-12-07,12200,3126901,Sudeste,Enxurradas,Hidrológico,1
MG-F-3126901-12100-20131218,Frei Inocêncio,MG,2013-12-20,12100,3126901,Sudeste,Inundações,Hidrológico,1
MG-F-3126901-12200-20211111,Frei Inocêncio,MG,2021-11-17,12200,3126901,Sudeste,Enxurradas,Hidrológico,1
MG-F-3126901-12300-20220221,Frei Inocêncio,MG,2022-02-21,12300,3126901,Sudeste,Alagamentos,Hidrológico,1
MG-A-3127073-12100-20090501,Fruta de Leite,MG,2009-05-01,12100,3127073,Sudeste,Inundações,Hidrológico,1
MG-F-3127107-12100-20160208,Frutal,MG,2016-02-08,12100,3127107,Sudeste,Inundações,Hidrológico,1
MG-F-3127107-12200-20160221,Frutal,MG,2016-02-21,12200,3127107,Sudeste,Enxurradas,Hidrológico,1
MG-F-3127107-12300-20210314,Frutal,MG,2021-07-09,12300,3127107,Sudeste,Alagamentos,Hidrológico,1
MG-F-3127107-12200-20220131,Frutal,MG,2022-01-31,12200,3127107,Sudeste,Enxurradas,Hidrológico,1
MG-A-3127305-12200-20101231,Galiléia,MG,2010-12-31,12200,3127305,Sudeste,Enxurradas,Hidrológico,1
MG-P-3127305-12200-20110104,Galiléia,MG,2011-01-04,12200,3127305,Sudeste,Enxurradas,Hidrológico,1
MG-A-3127305-12200-20120106,Galiléia,MG,2012-01-06,12200,3127305,Sudeste,Enxurradas,Hidrológico,1
MG-F-3127305-12100-20220110,Galiléia,MG,2022-01-10,12100,3127305,Sudeste,Inundações,Hidrológico,1
MG-A-3127370-12100-20081117,Goiabeira,MG,2008-11-17,12100,3127370,Sudeste,Inundações,Hidrológico,1
MG-A-3127370-12100-20090108,Goiabeira,MG,2009-01-08,12100,3127370,Sudeste,Inundações,Hidrológico,1
MG-A-3127370-12200-20101230,Goiabeira,MG,2010-12-30,12200,3127370,Sudeste,Enxurradas,Hidrológico,1
MG-P-3127370-12200-20110203,Goiabeira,MG,2011-02-03,12200,3127370,Sudeste,Enxurradas,Hidrológico,1
MG-A-3127370-12200-20120108,Goiabeira,MG,2012-01-08,12200,3127370,Sudeste,Enxurradas,Hidrológico,1
MG-F-3127370-12200-20131219,Goiabeira,MG,2013-12-19,12200,3127370,Sudeste,Enxurradas,Hidrológico,1
MG-F-3127370-12100-20191203,Goiabeira,MG,2019-12-03,12100,3127370,Sudeste,Inundações,Hidrológico,1
MG-F-3127370-12100-20200122,Goiabeira,MG,2020-01-22,12100,3127370,Sudeste,Inundações,Hidrológico,1
MG-F-3127370-12100-20200302,Goiabeira,MG,2020-03-02,12100,3127370,Sudeste,Inundações,Hidrológico,1
MG-A-3127503-12100-20090107,Gonzaga,MG,2009-01-07,12100,3127503,Sudeste,Inundações,Hidrológico,1
MG-A-3127503-12100-20090123,Gonzaga,MG,2009-01-23,12100,3127503,Sudeste,Inundações,Hidrológico,1
MG-N-3127701-12100-20080416,Governador Valadares,MG,2008-04-16,12100,3127701,Sudeste,Inundações,Hidrológico,1
MG-A-3127701-12100-20090106,Governador Valadares,MG,2009-01-06,12100,3127701,Sudeste,Inundações,Hidrológico,1
MG-A-3127701-12100-20101225,Governador Valadares,MG,2010-12-25,12100,3127701,Sudeste,Inundações,Hidrológico,1
MG-P-3127701-12100-20110105,Governador Valadares,MG,2011-01-05,12100,3127701,Sudeste,Inundações,Hidrológico,1
MG-A-3127701-12200-20120105,Governador Valadares,MG,2012-01-05,12200,3127701,Sudeste,Enxurradas,Hidrológico,1
MG-F-3127701-12200-20131217,Governador Valadares,MG,2013-12-17,12200,3127701,Sudeste,Enxurradas,Hidrológico,1
MG-F-3127701-12200-20161125,Governador Valadares,MG,2016-11-25,12200,3127701,Sudeste,Enxurradas,Hidrológico,1
MG-F-3127800-12200-20210222,Grão Mogol,MG,2021-02-22,12200,3127800,Sudeste,Enxurradas,Hidrológico,1
MG-A-3128204-12100-20081218,Guaraciaba,MG,2008-12-18,12100,3128204,Sudeste,Inundações,Hidrológico,1
MG-A-3128204-12200-20101215,Guaraciaba,MG,2010-12-15,12200,3128204,Sudeste,Enxurradas,Hidrológico,1
MG-A-3128204-12100-20120103,Guaraciaba,MG,2012-01-03,12100,3128204,Sudeste,Inundações,Hidrológico,1
MG-F-3128204-12200-20150908,Guaraciaba,MG,2015-09-09,12200,3128204,Sudeste,Enxurradas,Hidrológico,1
MG-F-3128204-12200-20161205,Guaraciaba,MG,2016-12-05,12200,3128204,Sudeste,Enxurradas,Hidrológico,1
MG-F-3128204-12200-20161213,Guaraciaba,MG,2016-12-13,12200,3128204,Sudeste,Enxurradas,Hidrológico,1
MG-A-3128253-12200-20120110,Guaraciama,MG,2012-01-10,12200,3128253,Sudeste,Enxurradas,Hidrológico,1
MG-F-3128253-12200-20160201,Guaraciama,MG,2016-02-01,12200,3128253,Sudeste,Enxurradas,Hidrológico,1
MG-A-3128402-12200-20080324,Guarani,MG,2008-03-24,12200,3128402,Sudeste,Enxurradas,Hidrológico,1
MG-A-3128402-12100-20081214,Guarani,MG,2008-12-14,12100,3128402,Sudeste,Inundações,Hidrológico,1
MG-D-3128402-12100-20110310,Guarani,MG,2011-03-10,12100,3128402,Sudeste,Inundações,Hidrológico,1
MG-A-3128501-12200-20101207,Guarará,MG,2010-12-07,12200,3128501,Sudeste,Enxurradas,Hidrológico,1
MG-P-3128501-12200-20110223,Guarará,MG,2011-02-23,12200,3128501,Sudeste,Enxurradas,Hidrológico,1
MG-A-3128808-12100-20081216,Guidoval,MG,2008-12-16,12100,3128808,Sudeste,Inundações,Hidrológico,1
MG-A-3128808-12200-20101126,Guidoval,MG,2010-11-26,12200,3128808,Sudeste,Enxurradas,Hidrológico,1
MG-A-3128808-12200-20120102,Guidoval,MG,2012-01-02,12200,3128808,Sudeste,Enxurradas,Hidrológico,1
MG-F-3128808-12100-20131208,Guidoval,MG,2013-12-17,12100,3128808,Sudeste,Inundações,Hidrológico,1
MG-F-3128808-12100-20180311,Guidoval,MG,2018-03-11,12100,3128808,Sudeste,Inundações,Hidrológico,1
MG-F-3128907-12100-20220114,Guimarânia,MG,2022-01-14,12100,3128907,Sudeste,Inundações,Hidrológico,1
MG-A-3129004-12100-20101124,Guiricema,MG,2010-11-24,12100,3129004,Sudeste,Inundações,Hidrológico,1
MG-A-3129004-12200-20120102,Guiricema,MG,2012-01-02,12200,3129004,Sudeste,Enxurradas,Hidrológico,1
MG-A-3129103-12100-20081228,Gurinhatã,MG,2008-12-28,12100,3129103,Sudeste,Inundações,Hidrológico,1
MG-C-3129202-12200-20091019,Heliodora,MG,2009-10-19,12200,3129202,Sudeste,Enxurradas,Hidrológico,1
MG-F-3129202-12100-20200211,Heliodora,MG,2020-02-19,12100,3129202,Sudeste,Inundações,Hidrológico,1
MG-F-3129202-12300-20220102,Heliodora,MG,2022-01-02,12300,3129202,Sudeste,Alagamentos,Hidrológico,1
MG-F-3129202-12100-20220107,Heliodora,MG,2022-01-07,12100,3129202,Sudeste,Inundações,Hidrológico,1
MG-A-3129301-12100-20090107,Iapu,MG,2009-01-07,12100,3129301,Sudeste,Inundações,Hidrológico,1
MG-A-3129301-12200-20110309,Iapu,MG,2011-03-09,12200,3129301,Sudeste,Enxurradas,Hidrológico,1
MG-A-3129608-12100-20110321,Ibiaí,MG,2011-03-21,12100,3129608,Sudeste,Inundações,Hidrológico,1
MG-A-3129608-12100-20120106,Ibiaí,MG,2012-01-06,12100,3129608,Sudeste,Inundações,Hidrológico,1
MG-F-3129608-12300-20150928,Ibiaí,MG,2015-09-28,12300,3129608,Sudeste,Alagamentos,Hidrológico,1
MG-A-3129806-12200-20081218,Ibirité,MG,2008-12-18,12200,3129806,Sudeste,Enxurradas,Hidrológico,1
MG-A-3129806-12200-20090114,Ibirité,MG,2009-01-14,12200,3129806,Sudeste,Enxurradas,Hidrológico,1
MG-A-3129806-12200-20090207,Ibirité,MG,2009-02-07,12200,3129806,Sudeste,Enxurradas,Hidrológico,1
MG-A-3129806-12100-20110103,Ibirité,MG,2011-01-03,12100,3129806,Sudeste,Inundações,Hidrológico,1
MG-A-3130002-12100-20120109,Ibituruna,MG,2012-01-09,12100,3130002,Sudeste,Inundações,Hidrológico,1
MG-A-3130051-12200-20090105,Icaraí de Minas,MG,2009-01-05,12200,3130051,Sudeste,Enxurradas,Hidrológico,1
MG-A-3130051-12200-20120109,Icaraí de Minas,MG,2012-01-09,12200,3130051,Sudeste,Enxurradas,Hidrológico,1
MG-N-3130101-12100-20090121,Igarapé,MG,2009-01-21,12100,3130101,Sudeste,Inundações,Hidrológico,1
MG-A-3130101-12100-20090202,Igarapé,MG,2009-02-02,12100,3130101,Sudeste,Inundações,Hidrológico,1
MG-A-3130101-12100-20090328,Igarapé,MG,2009-03-28,12100,3130101,Sudeste,Inundações,Hidrológico,1
MG-A-3130101-12100-20120109,Igarapé,MG,2012-01-09,12100,3130101,Sudeste,Inundações,Hidrológico,1
MG-A-3130309-12100-20120111,Iguatama,MG,2012-01-11,12100,3130309,Sudeste,Inundações,Hidrológico,1
